timestep	p0x	p0y	p0z	plx	ply	plz	ree
199700	-4.385626949	-4.880289934	0.892859616	-3.00060935	-2.849666818	6.430330371	6.058488784
199800	-3.857075433	-4.618657191	0.6939133314	-3.299223775	-2.997633206	7.309452881	6.834053027
199900	-3.680232221	-3.92843659	0.3343053359	-2.603478062	-2.496638049	7.476862569	7.363801356
200000	-3.699935904	-3.401754159	0.4613351278	-2.204044902	-3.027390143	7.804529091	7.503354976
200100	-3.795458675	-2.895155507	-0.1641323423	-2.46087818	-2.969522163	7.212016574	7.496279633
200200	-3.776816156	-2.474256337	0.1006284099	-2.495481557	-2.889437593	7.166901569	7.193497771
200300	-3.025141749	-2.58825603	0.4716974108	-2.679637238	-2.511193975	7.510840007	7.048038055
200400	-2.53990047	-2.638872436	-0.2172230552	-2.387631352	-2.010527666	8.287022761	8.528786545
200500	-2.775630477	-2.772441433	-0.4585063155	-2.785588	-0.9815084341	7.850050268	8.499391311
200600	-2.781807985	-2.960141572	-0.6378057664	-3.211488398	-1.38353273	7.036301255	7.846160798
200700	-2.785368975	-3.161822678	-0.7260107334	-3.366544754	-1.019759118	6.79595297	7.842585004
200800	-2.325699576	-3.464355559	-0.4512973158	-3.166100839	-0.6184111721	6.805638568	7.840203579
200900	-2.295595283	-2.674241414	-0.430947546	-2.989026734	-0.5020004164	6.65235374	7.44127914
201000	-2.212355482	-2.286508237	-0.6714245305	-2.597066306	-0.7751318089	6.246137923	7.091186884
201100	-2.058938894	-2.333544372	-1.197969259	-2.801017834	-1.429187367	5.585592358	6.883694571
201200	-2.397081729	-2.471481967	-1.366316823	-3.137907635	-1.8830576	5.264832835	6.69829919
201300	-3.065597302	-2.343942007	-1.002048828	-3.255003147	-2.617725112	5.743056661	6.753316209
201400	-3.334689371	-1.908893221	-0.3980719727	-3.60536039	-2.104926654	6.500438681	6.906601273
201500	-3.351468241	-1.460852484	0.1576126767	-3.750744292	-2.210582289	6.196325154	6.09816075
201600	-3.562515779	-0.8094564533	-0.07161283341	-3.270818185	-2.758758944	6.283309638	6.653563504
201700	-4.187984441	-0.3898992603	-0.2056089072	-2.868319777	-3.111901175	7.257911567	8.053256926
201800	-4.109387103	0.5870484002	-0.467732289	-2.600398494	-3.660219994	8.117910403	9.696885885
201900	-3.162109457	0.2379766846	-0.7426138546	-2.742516812	-4.283526622	9.098505458	10.83825076
202000	-2.804950147	0.9360726892	-2.30819972	-3.170103542	-4.598443196	10.07374132	13.56748566
202100	-2.825326316	1.778597457	-3.511180714	-3.631024931	-4.407696233	10.52644827	15.3614585
202200	-3.495987558	2.645619476	-3.447559247	-3.840309133	-4.12934435	10.36525584	15.38871511
202300	-3.737394307	3.572446129	-3.524432281	-3.57373334	-4.155044113	10.08360063	15.64990256
202400	-3.608870133	4.421987874	-2.094856055	-2.929386989	-4.383314509	10.04094523	15.00908792
202500	-4.238758275	4.695283215	-1.452247035	-2.747898743	-4.387531611	10.04010193	14.72393535
202600	-4.450404184	4.527245461	-1.032260168	-2.735144279	-4.734240953	10.29927401	14.73502338
202700	-4.289765077	4.56995963	-0.2326236272	-2.141546082	-5.260637726	11.1632848	15.2027043
202800	-4.609098908	5.108006262	-0.447050798	-1.310012789	-4.970630244	12.00193268	16.3535951
202900	-4.710069008	5.521106203	0.1868020669	-1.072120043	-4.647241695	12.39921748	16.30254771
203000	-5.24232307	5.587403084	0.3462072022	-1.135802776	-4.742906732	12.82655062	16.71340126
203100	-5.772299272	5.562308752	0.2804012644	-1.062609013	-5.267566094	13.31377527	17.58795638
203200	-5.476006931	5.228852624	-0.1013910622	-0.8338016985	-5.249620069	-13.07513035	17.31087434
203300	-5.387069879	5.314916298	-0.4879439336	-0.7077529054	-3.997309682	-12.32739693	15.7729581
203400	-5.799841604	5.475636513	-0.7757882811	-1.617936177	-3.778129163	-12.53129984	15.53423845
203500	-6.320441898	6.048481085	-1.136087059	-2.297789183	-3.346350307	-12.09400619	14.98401093
203600	-6.639055874	6.7153279	-1.530905252	-3.560399409	-3.656072165	-11.52959235	14.73152431
203700	-6.753313708	7.355646691	-1.86364625	-4.63430189	-4.125249433	-12.11912459	15.5394988
203800	-6.178066352	7.913928917	-1.841619356	-5.398574978	-4.538153244	-12.56444736	16.45117009
203900	-5.698071558	8.229435495	-1.923101139	-6.004203103	-4.889715717	-12.81820388	17.05605784
204000	-5.511960602	8.230015425	-2.055867684	-5.954112227	-4.991688035	-13.02944675	17.18803007
204100	-5.569786862	8.234765192	-2.156658894	-5.806823569	-5.385208432	13.87051554	21.03402454
204200	-5.847339829	8.489518306	-2.130910808	-5.260108246	-5.83114599	-13.83659376	18.50538517
204300	-5.845688273	8.420567862	-1.719813445	-5.091376937	-6.173226076	-13.61495561	18.8425639
204400	-5.432497139	7.957184472	-1.590023102	-5.330653549	-6.731572535	-13.80218245	19.10253361
204500	-5.484805206	7.671649405	-2.122459982	-5.429751605	-6.791826643	13.81187591	21.51971725
204600	-4.732624227	6.678879767	-1.586840855	-4.794354537	-6.703918192	13.86271411	20.43995696
204700	-4.39581231	7.075219109	-0.4275489768	-4.452834194	-6.922389661	-13.04579101	18.84559192
204800	-5.396731595	7.303451982	-0.230374442	-5.015380727	-6.993783075	-12.55877962	18.88242392
204900	-4.744509787	7.286927295	0.5855437666	-5.343708901	-7.120300208	-12.32268044	19.35328127
205000	-4.64138589	6.955397427	0.4023303259	-5.509947289	-7.189054484	-12.14003635	18.92434624
205100	-4.521052226	7.133858946	0.5090471707	-5.539269852	-7.148653957	-12.05734311	19.05101327
205200	-4.557392421	7.246295253	0.7312386819	-5.554862167	-7.060761743	-12.01213522	19.18542166
205300	-4.930623971	6.967996236	0.7162008092	-5.386826684	-6.992173318	-11.96393768	18.86479173
205400	-4.68424186	6.808333865	0.811692618	-5.053383939	-7.552176951	-11.65472731	19.02030921
205500	-3.609892663	6.757674824	0.8590476932	-4.823758605	-7.770060894	-12.11320295	19.51429892
205600	-3.722823178	6.582232366	0.3010688995	-5.104524949	-7.11857151	-12.20755126	18.60340574
205700	-4.202394127	6.669542884	-0.002516315102	-4.775773167	-6.813274964	-12.22676516	18.20844311
205800	-4.833983265	6.911305662	-0.06242541821	-4.525720981	-6.275498124	-12.0366958	17.8148806
205900	-5.349926053	7.201123345	0.5277460166	-4.671690985	-5.812291357	-11.60547651	17.8051693
206000	-5.251523951	7.022009502	1.653930202	-4.836988974	-5.536259362	-11.17828607	17.95961388
206100	-4.812692774	6.405488105	2.621895879	-5.209681181	-5.377685537	-10.90498942	17.9437289
206200	-4.195217762	5.848694246	2.890425734	-5.604589338	-5.228278452	-11.06568963	17.87341066
206300	-3.432867064	5.71079264	2.828743157	-6.151927507	-5.162893874	-11.59051651	18.26322528
206400	-2.581050702	5.679472766	3.092755613	-6.974639253	-5.817026951	-12.75507765	20.06556616
206500	-1.800855616	5.894205318	3.056909309	-5.882928796	-6.334105942	-13.21314145	20.75835903
206600	-1.236075686	5.834581348	2.304765603	-5.362071358	-6.435337664	-12.64496168	19.77546709
206700	-0.9636924341	5.873815838	1.674177652	-5.108424662	-6.144950237	-12.15186394	18.78267737
206800	-0.6700966297	6.640740932	1.413737137	-4.846727763	-5.561775819	-12.14112592	18.71042424
206900	-0.9664430943	6.564027108	1.074163816	-4.948660179	-5.134629766	-12.15901706	18.10617855
207000	-0.6035409768	6.450985426	0.4751510574	-5.052185303	-4.959352654	-11.9987205	17.48095315
207100	-1.051599868	6.076471865	0.1879647032	-4.693035256	-5.163576808	-11.5101422	16.62661875
207200	-1.761416462	6.204377564	-0.386214634	-5.191155901	-4.909210066	-11.11310514	15.82217186
207300	-2.199478116	6.882901806	-0.6726212673	-5.54936926	-4.671214379	-10.75405737	15.6956913
207400	-2.641574915	7.166445454	-0.3564783061	-5.742258589	-4.366803009	-10.45770447	15.64176555
207500	-3.179233892	7.278239162	-0.6213883228	-5.742726023	-4.097223657	-10.33345512	15.17553583
207600	-3.15216561	7.078955584	-0.2300217772	-5.675712527	-3.711528327	-10.52264649	15.12418446
207700	-2.760858059	6.923136949	0.002292639281	-6.409916552	-3.629588612	-10.09578632	15.0547947
207800	-2.547216717	6.334331883	-0.03339991762	-6.064522395	-3.6501807	-9.66969821	14.3150332
207900	-2.635497612	5.91355639	-0.10326649	-6.199984545	-3.826065376	-10.22239996	14.49008839
208000	-2.754952052	5.56085505	-0.1786263114	-6.814456815	-3.894843268	-10.28297805	14.42177984
208100	-2.929692792	5.158019575	-0.1620021099	-7.38595466	-3.449936822	-10.00491505	13.81441705
208200	-3.056327023	4.90981906	-0.13251477	-7.956839826	-3.889148519	-9.710046794	13.89841631
208300	-3.308688003	4.828508801	-0.05348681103	-8.951489138	-3.21407882	-10.04413121	14.01204467
208400	-3.667547522	4.762778486	0.02664323074	-9.414453058	-2.708603724	-9.870685364	13.6676841
208500	-4.18528833	5.309539225	0.0623950421	-9.593302678	-2.139657376	-10.1221959	13.72818422
208600	-5.144309897	5.114472941	0.2616802929	-9.591880175	-1.477897648	-10.7066312	13.54784442
208700	-5.581290337	4.571510333	-0.04080079392	-9.95148304	-1.420691006	-10.80085345	13.06842738
208800	-5.868656451	4.111947637	-0.586535215	-10.05985661	-0.8437446191	-11.73265359	12.89810061
208900	-5.810236094	4.162578234	-1.203493633	-9.750776284	-0.04561941993	-12.11766756	12.34325634
209000	-5.723475756	4.204674782	-1.387403646	-9.385958771	0.487095806	-12.4964547	12.27376025
209100	-5.473068418	3.727315053	-1.142209959	-9.124194191	0.8831117592	-13.00765369	12.7361284
209200	-4.98045429	3.24462891	-1.065796266	-8.872955627	0.7324279194	-13.38888836	13.1651555
209300	-4.847380103	2.569620114	-0.2622695054	-8.892871456	0.8785408001	-13.38697369	13.83776027
209400	-5.465227886	2.024197733	0.3216597513	-8.780448646	0.5819467312	-13.22659914	14.02234273
209500	-5.454324879	1.031820972	0.1248089615	-8.273184479	0.2421345434	-13.61238348	14.04564097
209600	-6.018918415	0.7046050138	-0.2732998762	-7.567308571	0.381287099	13.85220836	14.21379715
209700	-5.885319956	0.7112732495	-0.5468092188	-6.702979585	0.7307279072	13.45679639	14.02747004
209800	-6.079548702	0.364975602	-0.4782621708	-6.14604201	1.396853732	12.5065489	13.02591695
209900	-6.532485843	0.1621132289	-0.4069486355	-6.16767838	1.588203815	11.52487507	12.0222808
210000	-6.962149854	0.2844808596	-0.420085956	-5.967912554	1.454872699	10.81504588	11.3395993
210100	-7.527628709	0.3837568668	-0.4328734699	-5.692928236	1.28913347	10.02916551	10.6602107
210200	-7.993363569	0.05461268858	-0.2010803473	-5.502048937	1.092704169	9.349603344	9.924708635
210300	-8.075924648	-0.2797945761	0.5434786784	-5.760549305	0.6387154498	9.19816102	9.006006334
210400	-7.498397253	-0.391069193	1.175040285	-5.840137429	0.5302270519	8.571752755	7.636096371
210500	-7.186126304	-0.6048260117	0.6266766954	-6.047048348	0.7793111206	8.128098502	7.712630116
210600	-6.017739261	-1.348906225	1.063090148	-6.490245802	1.567753044	7.97610183	7.517971418
210700	-5.268662582	-1.554414889	0.8997197799	-6.893959362	1.497051888	8.570489777	8.413902273
210800	-5.306913202	-1.160558271	1.011590274	-7.155477256	1.046612525	8.990761836	8.482686532
210900	-4.992566248	-1.095783168	1.405982247	-7.101860957	1.470882699	8.282341499	7.636832747
211000	-4.933608753	-1.629278401	1.468955026	-6.832175226	1.098534211	7.946186785	7.280113155
211100	-4.12580884	-2.517289459	2.09470509	-7.497799654	-0.1636645173	8.153629436	7.322597671
211200	-3.118547281	-4.131554236	1.242330255	-8.092094727	-0.2810496407	8.709835162	9.763513168
211300	-3.353170853	-4.945687409	0.006994187879	-8.329212731	-0.3315670895	9.30792501	11.51340146
211400	-4.168810119	-4.712211334	-1.167864	-8.635016176	-0.601317971	9.758557195	12.49932482
211500	-5.367300739	-4.512742943	-0.9631363659	-7.93514967	-0.8250710671	10.65362757	12.4556002
211600	-6.210479226	-4.755757942	-0.7829377754	-6.836663136	-0.2253143064	11.37190051	12.9868056
211700	-6.895836052	-5.132464936	-1.575066437	-5.863652207	0.4365670513	11.41109315	14.16756371
211800	-7.776899978	-5.700514299	-2.746957775	-5.754515558	0.6655904311	11.50324034	15.73802638
211900	-8.143004333	-6.56139407	-3.30839524	-5.841688494	0.5329183146	11.79897388	16.84808371
212000	-8.270719623	-6.527985325	-3.115476563	-5.746756296	0.420118948	12.41804465	17.20281445
212100	-9.151679404	-7.04448687	-3.044059338	-5.782936724	-0.4121818832	12.91408081	17.60676386
212200	-9.570091001	-6.219742932	-2.38460625	-6.016429216	-1.391386734	13.04287846	16.55139934
212300	-8.771713136	-5.305422835	-1.808883643	-6.280133949	-2.196016717	12.90313974	15.24204728
212400	-8.278080188	-5.769746399	-2.105935222	-5.561868982	-2.439021936	12.34032257	15.07202352
212500	-8.227596674	-6.065655286	-2.4495307	-4.65596209	-2.526617944	11.90396559	15.20868879
212600	-8.483746685	-6.07937662	-2.643812632	-4.063534715	-3.115634519	11.84497684	15.43525385
212700	-8.810744316	-6.350681016	-2.630629886	-3.693625897	-3.215709136	12.00292576	15.81625431
212800	-9.127709764	-6.54809857	-2.430189699	-3.166135761	-3.276577844	12.09084462	16.03445197
212900	-9.217674114	-6.023845996	-2.36197712	-2.42971764	-3.208528648	11.95960153	16.09689348
213000	-9.13880327	-5.473628102	-2.584400802	-1.634179051	-2.951370598	11.80041384	16.41962423
213100	-9.206813729	-5.510977845	-3.071832032	-0.7481122267	-2.28760773	11.78339833	17.395908
213200	-10.02823875	-5.060183334	-3.344147443	-0.5097001723	-1.483199858	12.31453522	18.67061141
213300	-9.869664383	-4.597137834	-3.599817896	-1.477241286	-1.280664713	12.59990005	18.54353313
213400	-10.44602443	-4.587345339	-3.88315412	-1.813408995	-0.7565584532	12.80345769	19.17394042
213500	-11.30496535	-4.373774456	-4.82123195	-2.195111378	-0.4356870023	12.75010883	20.1804358
213600	-11.08714884	-4.065043501	-5.448179818	-2.526536287	-0.1743144172	12.68732145	20.42836915
213700	-11.11045532	-3.748484165	-5.974290924	-2.497105518	0.2472106474	12.58605276	20.84806297
213800	-11.3924042	-3.266609904	-6.243556774	-2.70352034	0.2234495124	12.23276077	20.71355902
213900	-11.6728392	-2.782746537	-6.458087509	-2.96833076	0.1351170916	11.99913974	20.61435503
214000	-12.14401962	-2.341694086	-6.810296065	-2.879420041	0.1915248088	11.79221884	20.93570071
214100	-12.10690591	-1.386979752	-6.554774477	-2.716075383	-0.2314579546	11.34359636	20.24536015
214200	-11.84256421	-0.9209438326	-6.717905292	-2.664181883	-0.6481713298	10.7187712	19.70671952
214300	-11.77900999	-0.5632986456	-7.310131453	-2.799527963	-1.148752917	10.24419845	19.72633652
214400	-11.68580313	-0.2902881632	-7.183210781	-2.73193705	-2.194085101	10.00320482	19.4722634
214500	-11.4204792	-0.241242227	-6.806681834	-2.294585561	-2.841780529	10.55570504	19.78628849
214600	-12.14325264	-0.2632348034	-6.220967071	-2.027867813	-2.374316988	11.11140821	20.17892244
214700	-13.02844835	-0.01740943036	-6.913780617	-2.260609837	-1.977045544	11.62878299	21.53167864
214800	-13.73414902	0.6309243115	-7.773517135	-2.351076002	-2.163340378	12.51780531	23.43331033
214900	-13.79103318	1.635562719	-8.042281953	-2.774636525	-1.97628583	13.03107677	24.0518792
215000	13.68505824	2.601308591	-7.841450493	-2.862234173	-2.023567583	13.44290881	27.35372583
215100	-13.82398776	3.071952765	-7.298431025	-3.113766759	-2.062775186	13.67029587	24.09899941
215200	-13.3049925	3.851412675	-7.473245213	-3.594464196	-1.90487244	13.68633825	23.98243421
215300	-13.44049534	4.488462146	-7.584484117	-4.105627656	-1.037183532	-13.69023447	12.44799993
215400	-13.14956344	4.724580168	-6.808326403	-4.229655767	-0.3030541901	-12.82323464	11.87522552
215500	-12.69867701	4.741172649	-6.113797409	-3.671786248	0.3090892714	-12.43258722	11.87666724
215600	-12.81789262	4.506292911	-5.827019764	-3.10288889	0.5480470784	-11.73660391	12.04043987
215700	-13.23221672	4.598599715	-4.946480285	-3.174933662	0.4006222051	-11.17545184	12.55277038
215800	-13.00559942	4.279990487	-3.752711885	-3.093236289	0.7495260022	-11.11374981	12.84149531
215900	-12.6058649	3.49160227	-3.219805917	-2.666602091	0.9922854313	-10.99417098	12.86375847
216000	-12.38706859	2.371894017	-3.02755867	-2.189466317	1.137572327	-10.88780874	12.93437951
216100	-12.08275784	1.14024547	-3.261215972	-2.132446362	1.540528146	-11.23772859	12.75906259
216200	-11.23348506	0.7292323177	-4.018102407	-1.996383119	2.078135768	-11.33870404	11.86316994
216300	-10.44703848	0.774951071	-4.309079132	-1.76438179	2.819403087	-11.22839449	11.28916455
216400	-10.52017092	1.195007796	-4.517518689	-1.382191612	3.521590898	-11.90053614	11.97600107
216500	-10.45078323	1.142711499	-4.918397451	-2.607604712	3.958525228	-12.08881566	10.99359602
216600	-10.84613831	0.5358063861	-5.190758047	-3.205587994	4.713728266	-11.85659504	10.96660491
216700	-11.48266463	0.3368695709	-5.564606244	-4.01817563	4.916397208	-10.94260277	10.27684368
216800	-12.01810108	0.4760241775	-5.548299152	-3.634481664	4.329399106	-10.5099268	10.4762265
216900	-12.44317455	1.051532756	-5.369344861	-3.552277938	4.405204168	-10.21515005	10.66662938
217000	-12.73190889	1.866569362	-5.441671856	-3.796586467	4.415219213	-9.726505009	10.23207692
217100	-12.77759027	2.698201705	-5.962605922	-4.313060488	5.114340218	-9.489493555	9.482875417
217200	-11.75482922	3.484455821	-6.368902869	-4.272174643	6.225502491	-9.51522781	8.5675444
217300	-10.9195903	4.073694866	-6.268342226	-3.540840224	6.516380918	-10.42886805	8.816044637
217400	-10.3852246	4.239950952	-6.337681221	-3.350252956	6.242940748	-10.95971996	8.652516181
217500	-9.635777426	4.57395861	-6.495152118	-3.342787475	5.92144535	-11.28146409	8.020363166
217600	-8.89944125	4.846416719	-6.659223034	-3.547015714	5.50161756	-11.59543569	7.310536411
217700	-8.420246114	4.640981277	-6.609534069	-4.096748517	5.457568603	-11.64970968	6.690501967
217800	-8.303976509	4.224322313	-6.312319506	-4.445799959	6.012656038	-11.68203642	6.849636748
217900	-8.127396969	4.462823469	-6.059555769	-4.353713358	6.72249997	-11.73871708	7.183293056
218000	-7.690249968	4.225805222	-5.494819577	-3.682077855	6.642051795	-11.60585392	7.697300305
218100	-7.060539315	3.572287461	-5.394304137	-3.298215169	6.393057566	-11.9666615	8.081318473
218200	-7.179166673	2.890422627	-5.743825679	-3.878438069	6.209084789	-12.19723261	7.972125741
218300	-7.715407973	2.786176748	-6.1275733	-4.265861935	6.191399425	-12.22798568	7.791658398
218400	-8.009818602	3.441089768	-6.018253237	-4.484401751	6.539365124	-12.14591082	7.718553081
218500	-7.695959859	4.332260865	-5.460685631	-5.056867501	6.670047118	-11.85383359	7.300848843
218600	-6.93252621	4.363851203	-4.867727025	-5.777721166	6.827390775	-11.44511266	7.117907254
218700	-6.595263307	3.837473683	-4.361792955	-6.636266777	6.46520491	-10.43589117	6.6182567
218800	-6.438898893	3.412645989	-3.843998214	-6.241546338	5.9039335	-9.55096577	6.230163736
218900	-6.520935542	3.368642816	-3.534504349	-5.870520971	5.755453817	-9.089843705	6.081258195
219000	-5.919157919	3.955531318	-3.563313703	-5.650120213	5.515092822	-9.197032204	5.85178584
219100	-6.233968136	4.237943814	-2.553391531	-6.235271618	5.435330117	-10.01427244	7.556353592
219200	-6.653281566	4.140730921	-1.731537111	-6.802222901	5.637701617	-10.10423799	8.506775234
219300	-7.261246694	3.639819168	-1.264673533	-6.949004346	5.428214029	-9.552299327	8.484137716
